customer_id,income,payment_history,number_of_open_credit_cards,credit_score,total_debt
5925,62691,0.98,9,787,28270
5926,39396,0.99,8,819,168745
5927,26980,0.7,2,351,236327
5928,83160,0.96,2,735,313742
5929,71504,0.75,13,483,76287
5930,85464,0.85,1,672,282058
5931,81515,0.74,10,434,26400
5932,98632,0.99,2,805,327795
5933,113894,0.83,6,654,178339
5934,29818,0.72,5,424,394087
5935,106384,0.8,9,596,197392
5936,140185,0.75,8,464,490963
5937,37360,0.78,9,570,130988
5938,90976,0.75,2,499,455055
5939,99880,0.77,4,548,44554
5940,25357,0.75,8,483,328828
5941,133270,0.75,13,467,91592
5942,29062,0.88,2,699,348220
5943,42650,0.75,10,465,228202
5944,50200,0.92,15,711,198069
5945,65145,0.74,10,430,496674
5946,117507,0.78,2,553,125131
5947,52395,0.98,10,799,481675
5948,140010,0.75,0,451,363974
5949,131494,0.98,14,751,167609
5950,59375,0.6,0,300,183463
5951,98251,0.75,7,462,496830
5952,77542,0.83,5,650,151374
5953,143308,1.0,14,303,226496
5954,79450,0.98,6,771,406045
5955,94618,1.0,7,310,73173
5956,40072,0.74,1,445,328743
5957,55426,0.82,8,614,335932
5958,135078,0.85,7,658,154379
5959,143638,0.77,10,534,381738
5960,75149,0.74,8,443,43848
5961,50866,0.98,7,787,492028
5962,67697,0.77,14,550,285393
5963,146654,0.75,3,451,475356
5964,83652,0.85,6,673,51021
5965,30871,0.75,12,488,27467
5966,71055,0.74,5,438,7681
5967,107707,1.0,0,844,15445
5968,120706,0.82,5,613,201489
5969,149642,0.75,3,469,53937
5970,80059,0.92,13,718,404392
5971,48373,1.0,9,311,4897
5972,102796,0.75,6,493,225181
5973,140163,0.83,2,633,432691
5974,109104,0.98,13,771,79651
5975,99565,1.0,9,839,332344
5976,136359,0.96,14,749,221671
5977,135765,0.96,3,747,283784
5978,40776,0.7,12,393,411181
5979,138777,1.0,3,324,233921
5980,145087,1.0,7,304,285419
5981,76563,0.72,9,411,331297
5982,115274,0.7,10,393,221657
5983,126967,0.92,10,711,264210
5984,42969,1.0,9,320,181666
5985,64810,0.99,14,812,67149
5986,129538,0.92,10,712,421999
5987,43098,0.76,10,504,69151
5988,121954,0.7,15,392,480006
5989,131628,0.76,15,513,256874
5990,146533,0.7,9,385,2343
5991,106750,0.82,2,601,448349
5992,78513,0.83,1,636,141677
5993,75438,0.98,12,760,178948
5994,53459,1.0,1,826,253566
5995,137967,0.75,13,471,283402
5996,37893,0.8,9,591,89253
5997,107751,0.85,4,675,433582
5998,25747,0.7,8,387,515
5999,62430,0.98,2,763,369522
6000,126036,0.8,6,586,308643
